ciudad,barrio,Sector,lat,long
Barranquilla,San Vicente Norte,No Especificado,10.71301317214965,-75.1852149963379
Barranquilla,San isidro,No Especificado,7.753067096475898,-74.45885779640892
Barranquilla,San isidro,Sur Occidente,10.9701166152954,-74.7914047241211
Barranquilla,San salvador,No Especificado,11.0243301391602,-74.8060913085938
Barranquilla,San vicente,No Especificado,11.00733184814455,-74.81878471374512
Barranquilla,San vicente,Norte Centro Histórico,11.003999710083,-74.8170013427734
Barranquilla,San vicente,Riomar,11.00603914260865,-74.81904220581055
Barranquilla,Santa Ana,Metropolitana,11.001499891281124,-74.79375076293942
Barranquilla,Santa Ana,No Especificado,10.971858779790077,-74.79967151988635
Barranquilla,Santa Ana,Norte Centro Histórico,9.642191137586323,-74.64255033220562
Barranquilla,Santa Helena,Sur Oriente,10.9486074447632,-74.7808456420898
Barranquilla,Santa Maria,No Especificado,10.9984560012817,-74.8218002319336
Barranquilla,Santa Marta MagdalenaUrbanización El Cisne,No Especificado,11.218918800354,-74.1756439208984
Barranquilla,Santa Monica,No Especificado,10.986782037294839,-74.84639505239633
Barranquilla,Santa Monica,Riomar,10.991568346918651,-74.8224001797763
Barranquilla,Santa Mónica,Metropolitana,11.010666529337533,-74.82066599527992
Barranquilla,Santa Mónica,No Especificado,11.01091623306275,-74.8222885131836
Barranquilla,Santa Mónica,Norte Centro Histórico,11.010444270239907,-74.82016542222765
Barranquilla,Santa Mónica,Riomar,11.001912231843113,-74.81870593446673
Barranquilla,Santa Mónica,Sur Occidente,11.0089998245239,-74.8239974975586
Barranquilla,Santa Mónica,Sur Oriente,11.0100002288818,-74.822998046875
Barranquilla,Santa monica,Riomar,10.886412780293107,-74.82917196100409
Barranquilla,Santana,No Especificado,11.000472386678068,-74.7901128133138
Barranquilla,Santuario,No Especificado,10.934145387174341,-74.79141041148793
Barranquilla,Santurio,Metropolitana,10.886412780293107,-74.74162015047942
Barranquilla,Sevilla Real,No Especificado,10.9197301864624,-74.8239212036133
Barranquilla,Sierra,No Especificado,10.9650468826294,-74.8270874023438
Barranquilla,Silencio,No Especificado,10.931804736856753,-74.79042295976119
Barranquilla,Silencio,Sur Occidente,10.886412780293107,-74.83389767733487
Barranquilla,Simon Bolivar,No Especificado,10.9446353912354,-74.7717971801758
Barranquilla,Simón Bolívar,No Especificado,10.954231580098467,-74.78184509277344
Barranquilla,Soledad 2000,No Especificado,10.913734237553726,-74.78530207547274
Barranquilla,Soledad Atlántico,No Especificado,10.977774143219001,-74.82382965087896
Barranquilla,Soledad Urb El parque,No Especificado,10.929162979126,-74.78759765625
Barranquilla,Suroccidente,No Especificado,10.9530029296875,-74.8066864013672
Barranquilla,TABOR,Metropolitana,11.0008897781372,-74.830810546875
Barranquilla,TABOR,No Especificado,10.962684684597201,-74.82390710079311
Barranquilla,TABOR,Norte Centro Histórico,10.98520233643178,-74.82966239235618
Barranquilla,TABOR,Riomar,10.176974217297703,-74.71673419258812
Barranquilla,TABOR SECTOR MIRAMAR,Norte Centro Histórico,11.0069904327393,-74.8370513916016
Barranquilla,TAIRONA,Sur Occidente,10.9460000991821,-74.786003112793
Barranquilla,TAYRONA,Metropolitana,10.9601631164551,-74.7781982421875
Barranquilla,TAYRONA,Sur Oriente,10.99063396453855,-74.8248100280762
Barranquilla,TIVOLI,Riomar,10.980861186981201,-74.82156753540035
Barranquilla,TIVOLY,Riomar,11.0189599990845,-74.8197708129883
Barranquilla,TORCOROMA,Norte Centro Histórico,11.0050015449524,-74.81920242309576
Barranquilla,TORRES DE LA MACARENA CONTINENTES,Sur Occidente,10.9533681869507,-74.8072814941406
Barranquilla,Tabor,No Especificado,10.997821852398252,-74.8258779629794
Barranquilla,Tabor,Norte Centro Histórico,10.981860425870984,-74.82253560152921
Barranquilla,Tabor,Riomar,11.002674341201775,-74.82881927490237
Barranquilla,Tabor miramar,No Especificado,11.0027294158936,-74.8351821899414
Barranquilla,Tayrona,No Especificado,10.926362090908269,-74.79856826319839
Barranquilla,Tcherassi,No Especificado,10.9322299957275,-74.8048782348633
Barranquilla,Tivoli,Riomar,11.0190477371216,-74.8201141357422
Barranquilla,Torcoroma,Riomar,11.0001850128174,-74.8191032409668
Barranquilla,Tres avemarías,No Especificado,11.0225744247437,-74.8083648681641
Barranquilla,Tubara,No Especificado,10.886412780293107,-74.82221984863281
Barranquilla,UNIVERSAL,Sur Occidente,10.959499835968,-74.80900192260745
Barranquilla,URB Adelita De Char,No Especificado,11.0327644348145,-74.8709259033203
Barranquilla,URBA PLAYA,Metropolitana,10.9719352722168,-74.7720565795898
Barranquilla,URBANIZACION LOMAS DEL CAUJARAL,Riomar,11.0099487304688,-74.9131393432617
Barranquilla,URBANIZACIÓN VILLA MARÍA SOLEDAD ATLÁNTICO,No Especificado,10.8931951522827,-74.7945175170898
Barranquilla,Universal,No Especificado,11.0041074752808,-74.8069839477539
Barranquilla,Universal,Sur Occidente,10.9840002059937,-74.7910003662109
Barranquilla,Universal,Sur Oriente,10.886412780293107,-74.74100841175427
Barranquilla,Urb El Parque,No Especificado,10.9303436279297,-74.7860488891602
Barranquilla,Urbanizacion la luz,Sur Oriente,10.886412780293107,-74.73294899680398
Barranquilla,Urbanización Adelita de Char,Sur Occidente,10.9659996032715,-74.7979965209961
Barranquilla,Urbanización La Luna de Malambo,No Especificado,10.886412780293107,-74.67808047207919
Barranquilla,Urbanización La Playa,Metropolitana,11.0240001678467,-74.870002746582
Barranquilla,Urbanización La Playa,Norte Centro Histórico,10.9870004653931,-74.9509963989258
Barranquilla,Urbanización el pueblo,Sur Occidente,10.886412780293107,-74.80761580033736
Barranquilla,VICTORIA,Norte Centro Histórico,10.9499998092651,-74.7990036010742
Barranquilla,VICTORIA,Sur Oriente,10.9519996643066,-74.8010025024414
Barranquilla,VIEJO PRADO,Norte Centro Histórico,10.997243245442698,-74.793940226237
Barranquilla,VIILA COUNTRY,Norte Centro Histórico,11.0069999694824,-74.8050003051758
Barranquilla,VILLA ANDALUCIA,No Especificado,10.886412780293107,-74.81727600097656
Barranquilla,VILLA ANDALUCIA,Riomar,11.0194435119629,-74.8133748372396
Barranquilla,VILLA ANDALUCIA LIMONCITO,Norte Centro Histórico,11.0179996490479,-74.8119964599609
Barranquilla,VILLA BLANCA,No Especificado,10.9336767196655,-74.7982788085938
Barranquilla,VILLA CAMPESTRE,Metropolitana,10.178334643694345,-74.73523959246549
Barranquilla,VILLA CAMPESTRE,No Especificado,10.984347800514144,-74.82634824695009
Barranquilla,VILLA CAMPESTRE,Norte Centro Histórico,10.678173701247715,-74.7848712785442
Barranquilla,VILLA CAMPESTRE,Riomar,10.984107958434123,-74.84476434393657
Barranquilla,VILLA CAMPESTRE CIUDAD BOULEVARD DEL MAR,Riomar,11.0198497772217,-74.8684768676758
Barranquilla,VILLA CAMPESTRE ZONA RESIDENCIAL EXCLUSIVA,Riomar,10.950588783029854,-74.83422470092773
Barranquilla,VILLA CAMPRESTRE,Riomar,10.96568393707275,-74.8895378112793
Barranquilla,VILLA CARILONA,Norte Centro Histórico,10.886412780293107,-74.74259879372336
Barranquilla,VILLA CAROLINA,Metropolitana,11.02228736877445,-74.81659317016604
Barranquilla,VILLA CAROLINA,No Especificado,11.013736724853517,-74.80190022786456
Barranquilla,VILLA CAROLINA,Norte Centro Histórico,11.003093666589741,-74.81395107487639
Barranquilla,VILLA CAROLINA,Riomar,10.886964689140736,-74.8009807316944
Barranquilla,VILLA COUNTRY,Metropolitana,10.981869920255422,-74.79382185502487
Barranquilla,VILLA COUNTRY,No Especificado,10.946552317860668,-74.80562588885115
Barranquilla,VILLA COUNTRY,Norte Centro Histórico,11.002154608222966,-74.80604363469277
Barranquilla,VILLA COUNTRY,Riomar,11.006364648992355,-74.8058353770863
Barranquilla,VILLA DE ANDALUCÍA,Norte Centro Histórico,11.0159997940063,-74.8119964599609
Barranquilla,VILLA DE ESTE,Riomar,10.936411857605,-74.8145141601563
Barranquilla,VILLA DE LAS COLINAS,Metropolitana,10.979700088501,-74.8342437744141
Barranquilla,VILLA DE LESTE,Norte Centro Histórico,11.0143671035767,-74.8146820068359
Barranquilla,VILLA DEL ESTE,No Especificado,11.002133470666083,-74.81263707689018
Barranquilla,VILLA DEL ESTE,Norte Centro Histórico,10.98376544332666,-74.81289797696198
Barranquilla,VILLA DEL ESTE,Riomar,10.98761208868189,-74.81210368763317
Barranquilla,VILLA ENCANTO,Metropolitana,10.9420003890991,-74.802001953125
Barranquilla,VILLA ESTADIO,Metropolitana,10.886412780293107,-74.81040538441053
Barranquilla,VILLA OLIMPICA,Sur Occidente,11.0171003341675,-74.853759765625
Barranquilla,VILLA PARAISO,No Especificado,10.886412780293107,-74.80421309037642
Barranquilla,VILLA PARAISO,Norte Centro Histórico,11.0190000534058,-74.8089981079102
Barranquilla,VILLA PARAISO,Riomar,10.985625783803151,-74.80942049893468
Barranquilla,VILLA SANTO,Norte Centro Histórico,10.886412780293107,-74.81719831986861
Barranquilla,VILLA SANTOS,Metropolitana,10.689259095844427,-74.78223564211001
Barranquilla,VILLA SANTOS,No Especificado,10.995680461377418,-74.8283696752606
Barranquilla,VILLA SANTOS,Norte Centro Histórico,10.864707109084575,-74.81592838691944
Barranquilla,VILLA SANTOS,Riomar,10.751510976863285,-74.80260239248202
Barranquilla,VILLA SANTOS,Sur Oriente,11.0089998245239,-74.8330001831055
Barranquilla,VILLA TIVOLY,Norte Centro Histórico,11.0170001983643,-74.8170013427734
Barranquilla,VILLA VAMPESTRE,Riomar,10.886412780293107,-74.8173425847834
Barranquilla,VILLA carolina,Riomar,11.0189838409424,-74.8159255981445
Barranquilla,VILLACAMPESTRE,Norte Centro Histórico,10.9758987426758,-74.78982162475586
Barranquilla,VILLACAMPESTRE,Sur Occidente,11.0202693939209,-74.8680267333984
Barranquilla,VILLACAROLINA,Norte Centro Histórico,10.886412780293107,-74.81548864191228
Barranquilla,VILLASANTOS,Norte Centro Histórico,11.019265174865724,-74.83218002319336
Barranquilla,VILLASANTOS,Riomar,11.01123332977295,-74.83373260498044
Barranquilla,VIPA VERDE,Sur Occidente,10.9829998016357,-74.8300018310547
Barranquilla,VISTAMAR,Riomar,4.70028591156006,-74.1038818359375
Barranquilla,VIZCAYA,Norte Centro Histórico,11.0170001983643,-74.8249969482422
Barranquilla,VIlla carolina,Riomar,11.0089902877808,-74.8263320922852
Barranquilla,Valle,No Especificado,10.965576171875,-74.8092803955078
Barranquilla,Viejo Prado,No Especificado,11.0030689239502,-74.7985076904297
Barranquilla,Viejo Prado,Norte Centro Histórico,10.9974126815796,-74.7976493835449
Barranquilla,Vila Santos,Riomar,10.886412780293107,-74.82893857088953
Barranquilla,Vilal Country,Norte Centro Histórico,11.0063152313232,-74.8051223754883
Barranquilla,Villa Andalucia,Riomar,11.012933413187667,-74.81521606445314
Barranquilla,Villa Andalucía,Riomar,11.0154595375061,-74.81337356567386
Barranquilla,Villa Campestre,Metropolitana,10.97942668325856,-74.83090360916873
Barranquilla,Villa Campestre,No Especificado,10.919955666798055,-74.86651081114454
Barranquilla,Villa Campestre,Norte Centro Histórico,10.97518061798832,-74.83604195334695
Barranquilla,Villa Campestre,Riomar,10.893037325880629,-74.84520318539901
Barranquilla,Villa Campestre,Sur Oriente,11.007000207901026,-74.8285026550293
Barranquilla,Villa Campetre,Riomar,11.0209999084473,-74.8519973754883
Barranquilla,Villa Carolina,Metropolitana,11.01162493228915,-74.81637668609618
Barranquilla,Villa Carolina,No Especificado,10.892465364096509,-74.81352201274618
Barranquilla,Villa Carolina,Norte Centro Histórico,10.701095189525073,-74.77968101755214
Barranquilla,Villa Carolina,Riomar,11.008810879379459,-74.81686571609875
Barranquilla,Villa Country,Metropolitana,11.00604133605956,-74.80606079101564
Barranquilla,Villa Country,No Especificado,10.835455497964706,-74.80591404163044
Barranquilla,Villa Country,Norte Centro Histórico,10.758558246429262,-74.77768793172771
Barranquilla,Villa Country,Riomar,11.001154491901744,-74.80612417831725
Barranquilla,Villa Del Este,No Especificado,11.014095425605761,-74.81259441375734
Barranquilla,Villa Muvid,No Especificado,10.9024515151978,-74.7987823486328
Barranquilla,Villa Muvid soledad atlántico,No Especificado,10.995641708374,-74.8064193725586
Barranquilla,Villa Norte,Riomar,10.886412780293107,-74.8279633955522
Barranquilla,Villa Olimpica Galapa,Metropolitana,10.9305696487427,-74.8556137084961
Barranquilla,Villa Paraiso,No Especificado,11.020550727844249,-74.8100471496582
Barranquilla,Villa Paraiso,Norte Centro Histórico,11.0208902359009,-74.8097686767578
Barranquilla,Villa Paraíso,No Especificado,7.79776644706728,-74.4914741516113
Barranquilla,Villa Paraíso,Norte Centro Histórico,11.0190000534058,-74.8089981079102
Barranquilla,Villa San Pablo,No Especificado,10.9512357711792,-74.7840347290039
Barranquilla,Villa San Pedro,Sur Occidente,10.996000289917,-74.8499984741211
Barranquilla,Villa Santo,Norte Centro Histórico,11.0100002288818,-74.8329620361328
Barranquilla,Villa Santos,Metropolitana,11.015874726431678,-74.79670170375282
Barranquilla,Villa Santos,No Especificado,10.954296979142836,-74.82565429645781
Barranquilla,Villa Santos,Norte Centro Histórico,11.006732615710959,-74.83361432506781
Barranquilla,Villa Santos,Riomar,10.977721237784916,-74.83049767347812
Barranquilla,Villa Santos,Sur Oriente,10.886412780293107,-74.83585288307883
Barranquilla,Villa Tvoli,Riomar,11.0201950073242,-74.8171081542969
Barranquilla,Villa campestre,Metropolitana,11.026798248291,-74.8285675048828
Barranquilla,Villa campestre,No Especificado,11.0083885262327,-74.8519425524082
Barranquilla,Villa campestre,Riomar,10.970965650614202,-74.85702352812797
Barranquilla,Villa carolina,Metropolitana,11.0232772827148,-74.8106079101563
Barranquilla,Villa carolina,No Especificado,10.329445694797094,-74.71428894799602
Barranquilla,Villa carolina,Norte Centro Histórico,10.948781570200254,-74.8041641928933
Barranquilla,Villa carolina,Riomar,10.971687714459577,-74.81963235681708
Barranquilla,Villa country,No Especificado,11.007499217987068,-74.80862490336101
Barranquilla,Villa country,Norte Centro Histórico,11.0077619552612,-74.8054428100586
Barranquilla,Villa country,Riomar,10.947126468424154,-74.81211367520419
Barranquilla,Villa country 2,Riomar,10.9360599517822,-74.7859878540039
Barranquilla,Villa de Genoves,Norte Centro Histórico,10.9750003814697,-74.8140029907227
Barranquilla,Villa del Este,Metropolitana,11.013444264729777,-74.81133015950518
Barranquilla,Villa del Este,No Especificado,11.013140996297201,-74.81200663248696
Barranquilla,Villa del Este,Norte Centro Histórico,10.768422240360005,-74.7879997352501
Barranquilla,Villa del Este,Riomar,10.72644088675681,-74.78448940045907
Barranquilla,Villa del este,No Especificado,11.014258044106622,-74.81096213204522
Barranquilla,Villa del este,Riomar,11.016058444976775,-74.81119918823242
Barranquilla,Villa del este El paraiso,Metropolitana,11.0165195465088,-74.8079681396484
Barranquilla,Villa san Pedro 2,No Especificado,10.886412780293107,-74.80607813054867
Barranquilla,Villa santos,No Especificado,10.842751312316086,-74.81223378614946
Barranquilla,Villa santos,Riomar,10.95580666440226,-74.82468741280691
Barranquilla,Villacampestre,No Especificado,11.024580001831051,-74.8611183166504
Barranquilla,Villacampestre,Norte Centro Histórico,10.886412780293107,-74.74546328457919
Barranquilla,Villacarolina,No Especificado,10.886412780293107,-74.74750588156961
Barranquilla,Villacarolina,Riomar,11.0222339630127,-74.8154144287109
Barranquilla,Villas de soledad,Metropolitana,10.886412780293107,-74.81123352050783
Barranquilla,Villas del Recreo,Norte Centro Histórico,10.9842739105225,-74.7935028076172
Barranquilla,Villasanto,No Especificado,11.0330686569214,-74.8315353393555
Barranquilla,Villasantos,No Especificado,11.009105682373,-74.8334045410156
Barranquilla,Villasantos,Norte Centro Histórico,11.020059267679867,-74.85164388020833
Barranquilla,Villasantos,Riomar,11.0128698348999,-74.8354797363281
Barranquilla,Villatarel,Norte Centro Histórico,11.0070905685425,-74.7926712036133
Barranquilla,Vizcaya,Riomar,11.0170001983643,-74.8330001831055
Barranquilla,abajo,No Especificado,10.991879326956616,-74.7851311819894
Barranquilla,abajo,Norte Centro Histórico,10.9917097091675,-74.7891082763672
Barranquilla,alameda,Norte Centro Histórico,11.0083160400391,-74.8385314941406
Barranquilla,alameda del Río,No Especificado,10.97779512405395,-74.8429870605469
Barranquilla,alameda del rio,No Especificado,10.9942569732666,-74.84579213460286
Barranquilla,alameda del rio,Norte Centro Histórico,10.95846439566166,-74.82391030447823
Barranquilla,alameda del rio,Riomar,11.001147508621225,-74.82714462280272
Barranquilla,alameda del rio,Sur Occidente,10.9865350723267,-74.8369674682617
Barranquilla,alameda del rio conjunto azulejo,Riomar,10.886412780293107,-74.827692898837
Barranquilla,alfonso López,No Especificado,10.9671545028687,-74.7949600219727
Barranquilla,alondra,Metropolitana,10.886412780293107,-74.7317789251154
Barranquilla,alpes,Metropolitana,10.886412780293107,-74.81542136452416
Barranquilla,alpes,Norte Centro Histórico,10.9972696304321,-74.8250732421875
Barranquilla,alphes,Norte Centro Histórico,10.886412780293107,-74.80299308083274
Barranquilla,alta prado,Riomar,11.007080078125,-74.8134613037109
Barranquilla,altamira,Norte Centro Histórico,11.003666559855134,-74.82466379801433
Barranquilla,altamira,Riomar,11.0059995651245,-74.8239974975586
Barranquilla,alto de Riomar,No Especificado,11.0119400024414,-74.822883605957
Barranquilla,alto del prado,No Especificado,11.0049324035645,-74.8147964477539
Barranquilla,alto prado,Metropolitana,10.966665639085335,-74.81711578369139
Barranquilla,alto prado,No Especificado,11.0015201568604,-74.8114395141602
Barranquilla,alto prado,Norte Centro Histórico,10.993286468453789,-74.81246963655104
Barranquilla,alto prado,Riomar,10.954418250836762,-74.81617707091493
Barranquilla,alto prado apartamento por piso piso 10,No Especificado,11.002537727356,-74.8118667602539
Barranquilla,altos de Riomar,No Especificado,11.01118516921995,-74.8232879638672
Barranquilla,altos de Riomar,Riomar,11.0191297531128,-74.8205032348633
Barranquilla,altos de la metropolitana soledad,No Especificado,10.917160987854,-74.7991485595703
Barranquilla,altos de rio mar,Norte Centro Histórico,11.014121055603033,-74.82318878173827
Barranquilla,altos de rio mar,Riomar,10.886412780293107,-74.82288776744495
Barranquilla,altos de riomar,No Especificado,11.007061004638675,-74.8173942565918
Barranquilla,altos de riomar,Norte Centro Histórico,10.971712483567769,-74.77431557395242
Barranquilla,altos de riomar,Riomar,10.960531188323102,-74.81904712207813
Barranquilla,altos de san vicente,Metropolitana,11.0058698654175,-74.8218994140625
Barranquilla,altos del limon,No Especificado,11.0186100006104,-74.8197708129883
Barranquilla,altos del limon,Norte Centro Histórico,10.886412780293107,-74.74927520751953
Barranquilla,altos del limon,Riomar,10.9963138103485,-74.81731605529788
Barranquilla,altos del limón,No Especificado,11.0046796798706,-74.827507019043
Barranquilla,altos del poblado,No Especificado,11.006329536438,-74.8284072875977
Barranquilla,altos rio mar,Metropolitana,10.886412780293107,-74.74757315895774
Barranquilla,altos rio mar,Riomar,10.886412780293107,-74.82720877907492
Barranquilla,anda lucia,Norte Centro Histórico,10.886412780293107,-74.80881084095348
Barranquilla,andalucia,Riomar,10.97266520420987,-74.81261582808064
Barranquilla,andes,Norte Centro Histórico,10.9696674346924,-74.80374908447266
Barranquilla,andes,Sur Occidente,10.9717807769775,-74.8038482666016
Barranquilla,aquamarina,Metropolitana,10.6349296569824,-75.4198684692383
Barranquilla,atlantico,No Especificado,3.48752307891846,-73.7733612060547
Barranquilla,balcones de villa campestre,No Especificado,11.0255832672119,-74.8644409179688
Barranquilla,barriio la pradera,No Especificado,11.0041227340698,-74.8069839477539
Barranquilla,bella arena,Sur Oriente,10.9329996109009,-74.7959976196289
Barranquilla,bella vista,Norte Centro Histórico,10.99651193618775,-74.79170608520505
Barranquilla,bellavista,Norte Centro Histórico,10.972618325711961,-74.79898959073152
Barranquilla,betania,No Especificado,10.9914503097534,-74.8112335205078
Barranquilla,betania,Norte Centro Histórico,10.934531291727353,-74.78895118019796
Barranquilla,biston,No Especificado,10.9844331741333,-74.7959594726563
Barranquilla,bosque,No Especificado,10.9517316818237,-74.8219909667969
Barranquilla,boston,Metropolitana,10.9870500564575,-74.794792175293
Barranquilla,boston,No Especificado,10.96085030691967,-74.80937848772325
Barranquilla,boston,Norte Centro Histórico,10.965279499890501,-74.798001462763
Barranquilla,buena esperanza,No Especificado,10.9651699066162,-74.8033294677734
Barranquilla,buena esperanza,Sur Occidente,10.967399597168,-74.8073120117188
Barranquilla,buena vista,Metropolitana,10.886412780293107,-74.81843566894533
Barranquilla,buena vista,Norte Centro Histórico,11.010308265686,-74.80745315551755
Barranquilla,buena vista,Riomar,10.917421436791583,-74.81424338600853
Barranquilla,buenavista,No Especificado,11.017408370971701,-74.82081604003905
Barranquilla,buenavista,Norte Centro Histórico,10.968280209703034,-74.81147997307055
Barranquilla,buenavista,Riomar,10.950233062509827,-74.82407743280584
Barranquilla,buenavista EDIFICIO BRZZO,No Especificado,11.0177059173584,-74.8248138427734
Barranquilla,buenavista castellana del mar,No Especificado,11.0153198242188,-74.8341293334961
Barranquilla,campito,No Especificado,4.63838195800781,-74.0887680053711
Barranquilla,campo alegre,No Especificado,10.988366762797034,-74.83029683430989
Barranquilla,campo alegre,Norte Centro Histórico,10.9985841115316,-74.82713826497397
Barranquilla,caribe verde,Metropolitana,10.886412780293107,-74.81742026589133
Barranquilla,caribe verde,No Especificado,10.957013130188,-74.8445587158203
Barranquilla,caribe verde,Sur Occidente,10.9580001831055,-74.8219985961914
Barranquilla,casa de 4 piso esquinera con escrituras públicas y lisencia de construcción,No Especificado,10.892804145813,-74.7948608398438
Barranquilla,castellana,Riomar,10.9720001220703,-74.8330001831055
Barranquilla,castellana Buenavista,No Especificado,11.0157785415649,-74.8338241577148
Barranquilla,cerca al exito viva,Metropolitana,10.886412780293107,-74.81468824906783
Barranquilla,cerca de Buenavista y del malecon,No Especificado,11.0231809616089,-74.8105010986328
Barranquilla,cevillar,No Especificado,10.9583158493042,-74.7999496459961
Barranquilla,cevillar,Sur Occidente,10.9573698043823,-74.7969818115234
Barranquilla,chiquinquira,Metropolitana,10.886412780293107,-74.80674119429156
Barranquilla,chiquinquira,No Especificado,10.9755592346191,-74.7868881225586
Barranquilla,chiquinquira,Sur Occidente,10.928612312082603,-74.79283974387428
Barranquilla,chiquinquira,Sur Oriente,10.9703693389893,-74.7868499755859
Barranquilla,cisnero,Norte Centro Histórico,10.9997892379761,-74.7921943664551
Barranquilla,ciudad Jardin,No Especificado,10.978063583373999,-74.8145942687988
Barranquilla,ciudad Jardin,Riomar,10.9911937713623,-74.818733215332
Barranquilla,ciudad Jardin es delos mejores y tradicionales Barrios del norte de cuenta con un pulmó,No Especificado,10.9898910522461,-74.8183898925781
Barranquilla,ciudad Jardín,No Especificado,10.9932203292847,-74.8139724731445
Barranquilla,ciudad caribe,No Especificado,10.9821071624756,-74.7809753417969
Barranquilla,ciudad de jardin,Norte Centro Histórico,10.9922142028809,-74.8206329345703
Barranquilla,ciudad jardin,Metropolitana,10.938451370004953,-74.78642446344548
Barranquilla,ciudad jardin,No Especificado,10.99220180511475,-74.8150405883789
Barranquilla,ciudad jardin,Norte Centro Histórico,10.963388790002815,-74.81554349788952
Barranquilla,ciudad jardin,Riomar,10.939045779231503,-74.82098679976029
Barranquilla,ciudad jardin norte,Norte Centro Histórico,10.9937772750854,-74.8171005249023
Barranquilla,ciudad jardín,No Especificado,10.991662740707401,-74.82030868530275
Barranquilla,ciudad jardín,Norte Centro Histórico,10.9925928115845,-74.8195571899414
Barranquilla,ciudad modesto,Sur Occidente,10.9649801254272,-74.8248519897461
Barranquilla,ciudadela,No Especificado,10.9245100021362,-74.8093719482422
Barranquilla,ciudadela,Sur Oriente,10.9271183013916,-74.8011016845703
Barranquilla,ciudadela 20 d julio Los bloques 3piso,No Especificado,10.9359893798828,-74.8029251098633
Barranquilla,ciudadela 20 de julio,Metropolitana,10.919283668400901,-74.77047105269003
Barranquilla,ciudadela 20 de julio,No Especificado,9.133090155465245,-74.59937286376953
Barranquilla,ciudadela 20 de julio a tres casas de la cslle murillo kra 2 diagonalma el super giro,No Especificado,10.9351081848145,-74.7996063232422
Barranquilla,ciudadela conidec,No Especificado,10.926944732666,-74.8084869384766
Barranquilla,colinas,No Especificado,10.9798345565796,-74.8318786621094
Barranquilla,concepcion,Norte Centro Histórico,10.987768199842535,-74.79903515902436
Barranquilla,concepción,Norte Centro Histórico,10.9984350204468,-74.80946350097655
Barranquilla,conjunto Residencial La Macarena,No Especificado,10.9896812438965,-74.7885894775391
Barranquilla,conjunto residencial torre de la macarena,No Especificado,10.9518213272095,-74.8074264526367
Barranquilla,continentes,No Especificado,4.63838195800781,-74.0887680053711
Barranquilla,contry,Riomar,11.0045566558838,-74.801872253418
Barranquilla,corredor universitario,Metropolitana,10.886412780293107,-74.81628556685017
Barranquilla,costa hermosa,No Especificado,9.386543989181503,-74.61588287353516
Barranquilla,costa hermosa Soledad,No Especificado,10.9393587112427,-74.7710189819336
Barranquilla,costa hermosa soledad,No Especificado,10.9317598342896,-74.775260925293
Barranquilla,country,Riomar,10.886412780293107,-74.82168301669034
Barranquilla,cra 2dapto 1,No Especificado,10.9377937316895,-74.8218841552734
Barranquilla,delicias,Metropolitana,10.886412780293107,-74.8094974864613
Barranquilla,delicias,No Especificado,10.9858369827271,-74.80390548706055
Barranquilla,delicias,Norte Centro Histórico,10.94540866232084,-74.81100796786222
Barranquilla,edificio cantaluna,Norte Centro Histórico,10.9900646209717,-74.8254776000977
Barranquilla,el campito,No Especificado,10.9492101669312,-74.7947006225586
Barranquilla,el carmen,Sur Occidente,10.9643697738647,-74.7974090576172
Barranquilla,el golf,Norte Centro Histórico,10.886412780293107,-74.3963879671964
Barranquilla,el golf,Riomar,10.972748393333616,-74.81360447871218
Barranquilla,el limoncito,No Especificado,11.01857900619505,-74.8122291564941
Barranquilla,el moderno,Metropolitana,10.9339447021484,-74.7968444824219
Barranquilla,el parque,No Especificado,10.9288997650146,-74.7875747680664
Barranquilla,el poblado,Norte Centro Histórico,11.00563049316405,-74.8263168334961
Barranquilla,el porvenir,Norte Centro Histórico,10.996696790059401,-74.81152852376303
Barranquilla,el prado,No Especificado,0.0329338386654854,-74.81535478071734
Barranquilla,el prado,Norte Centro Histórico,10.941349718573434,-74.80903440533262
Barranquilla,el recreo,No Especificado,10.979601860046401,-74.7926025390625
Barranquilla,el recreo,Norte Centro Histórico,10.934751352075878,-74.80389820445669
Barranquilla,el silencio,No Especificado,10.9782004356384,-74.81609344482419
Barranquilla,el tabor,No Especificado,11.00360059738155,-74.8302230834961
Barranquilla,el tabor,Norte Centro Histórico,10.944726547006903,-74.82207384976476
Barranquilla,el valle,No Especificado,10.9644203186035,-74.8099594116211
Barranquilla,estrenar jardin,Norte Centro Histórico,10.886412780293107,-74.81361042369495
Barranquilla,fatima sabanagrande Atlántico,No Especificado,10.7893743515015,-74.7552261352539
Barranquilla,florida,No Especificado,10.9861888885498,-74.8210296630859
Barranquilla,galapa,No Especificado,10.909815788269,-74.8745498657227
Barranquilla,golf,No Especificado,11.007933280047235,-74.80911838307101
Barranquilla,golf,Norte Centro Histórico,10.929316309298605,-74.77081506902523
Barranquilla,golf,Riomar,10.926858372693772,-74.81978676535867
Barranquilla,granadillo,No Especificado,10.9985818862915,-74.81642150878905
Barranquilla,hermosa casa tel,No Especificado,10.9405479431152,-74.7755889892578
Barranquilla,humilde con tiendad escuekad iglesis minimercados,No Especificado,6.34829711914063,-75.5612640380859
Barranquilla,jose antonio galan,Sur Occidente,10.9369888305664,-74.790340423584
Barranquilla,kalamari,No Especificado,10.9802265167236,-74.8522109985352
Barranquilla,kennedy,No Especificado,10.9530162811279,-74.8066864013672
Barranquilla,kennedy,Sur Oriente,10.95387172698975,-74.8061103820801
